"nsc","prefix","name","BR:BT-549","BR:HS 578T","BR:MCF7","BR:MDA-MB-231","BR:T-47D","CNS:SF-268","CNS:SF-295","CNS:SF-539","CNS:SNB-19","CNS:SNB-75","CNS:U251","CO:COLO 205","CO:HCC-2998","CO:HCT-116","CO:HCT-15","CO:HT29","CO:KM12","CO:SW-620","LC:A549/ATCC","LC:EKVX","LC:HOP-62","LC:HOP-92","LC:NCI-H226","LC:NCI-H23","LC:NCI-H322M","LC:NCI-H460","LC:NCI-H522","LE:CCRF-CEM","LE:HL-60(TB)","LE:K-562","LE:MOLT-4","LE:RPMI-8226","LE:SR","ME:LOX IMVI","ME:M14","ME:MALME-3M","ME:MDA-MB-435","ME:MDA-N","ME:SK-MEL-2","ME:SK-MEL-28","ME:SK-MEL-5","ME:UACC-257","ME:UACC-62","OV:IGROV1","OV:NCI/ADR-RES","OV:OVCAR-3","OV:OVCAR-4","OV:OVCAR-5","OV:OVCAR-8","OV:SK-OV-3","PR:DU-145","PR:PC-3","RE:786-0","RE:A498","RE:ACHN","RE:CAKI-1","RE:RXF 393","RE:SN12C","RE:TK-10","RE:UO-31"
763832,"S","1202NS13",6.667546,5.91325,6.491556,6.387883,6.494048,6.678733,6.378775,6.508943,6.549661,6.324653,6.915628,6.597706,6.657931,6.784031,6.437581,6.36015,6.472847,6.475426,6.418936,6.494308,6.568765,6.819167,6.687337,6.437277,7.337838,6.493723,6.593871,NA,6.632969,6.464169,6.737875,5.788523,6.879735,7.255545,6.728018,6.648341,6.406931,NA,6.15056,6.429302,6.795522,6.659736,6.530922,6.553634,6.259583,6.925739,7.362311,5.966324,6.666204,6.598413,6.593023,6.56018,6.577751,6.653786,6.496903,6.527943,6.642302,6.39924,6.481067,6.524648
763832,"S","1204RS56",6.829352,6.00817,6.5017,7.231956,6.441413,7.12425,6.597069,6.575314,6.629779,6.324253,7.331647,6.902893,7.203237,7.307635,6.452524,6.332119,6.369363,6.623194,6.440128,NA,6.711614,6.560651,6.8612,6.493395,7.343012,6.491853,6.407263,7.172563,6.744575,6.515433,6.80333,6.437125,7.401845,7.396911,6.751195,6.693766,6.466396,NA,6.444365,6.814385,6.747037,6.642938,6.694165,6.514706,6.140112,6.432024,7.355061,6.517771,7.132542,7.014851,6.845222,6.917318,6.649985,6.50733,6.693071,6.550831,6.798226,6.646895,6.322447,6.625755
763930,"S","1204NS46",7.429342,7.562743,7.222458,6.796593,5.15395,6.984098,7.501712,7.372688,5.90047,7.627941,7.28833,8,5.795523,7.85404,7.337621,7.348592,6.78758,7.682441,8,NA,6.370253,7.43026,7.613583,5.985788,NA,8,NA,8,5.470133,6.314085,NA,5.771635,8,7.722037,NA,NA,5.77117,NA,NA,5.465212,5.488845,5.534699,NA,7.560307,6.67089,5.811913,5.796886,7.347077,7.048077,7.473698,6.32549,NA,7.307229,8,7.674482,7.560638,7.890041,7.43834,7.64823,7.454373
763930,"S","1206RS87",6.803633,7.534392,NA,7.014613,5.188776,6.956195,8,7.509788,6.379147,8,7.028995,8,5.537836,7.548746,7.517817,7.30527,6.576231,7.641102,NA,NA,7.376046,7.778898,8,5.653566,NA,7.990132,7.360202,8,5.586688,6.448586,NA,5.690092,8,7.486395,NA,NA,5.881153,NA,NA,5.272823,5.923943,5.245316,NA,7.478744,6.244843,5.850376,NA,7.438556,6.70339,7.394737,6.357955,NA,7.017247,7.870421,7.827206,7.766365,7.672719,7.528761,NA,7.357755
763931,"S","1203NS24",4,4,4,4,4,4,7.133291,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.886555,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,4.236014,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4
764036,"S","1205RS67",8,NA,8,8,8,8,7.781646,8,7.938987,8,8,8,8,8,7.457029,8,8,8,7.573212,NA,8,7.69253,7.780873,8,7.909214,8,8,8,8,7.810125,8,8,8,8,8,7.801116,8,NA,8,8,8,7.74075,8,8,6.604352,8,7.959936,8,8,7.44887,7.790914,7.76043,7.988646,8,7.618878,7.152954,8,8,7.616203,7.72521
764037,"S","1203NS24",5.007437,5.280655,5.397231,5.763229,5.070283,5.29201,4.75137,4.7216,4.993962,4.802525,5.76228,4.986857,5.698475,5.636904,5.621458,5.660394,4.760321,5.768584,4.847042,4.793815,4.932341,5.934857,4.658856,5.010937,5.134424,4.700454,5.626986,5.777193,5.569806,5.689039,5.523558,5.719877,5.765637,5.802457,5.564003,5.437616,5.503989,NA,5.571454,5.756963,4.810896,5.885207,5.438377,5.729984,4.714566,4.836167,4.883298,4.751085,5.506118,4.753236,4.783365,4.876962,4.884941,NA,4.814389,4.793703,5.712251,5.295082,4.789966,4.944671
764039,"S","1203NS24",6.299531,6.375892,5.770871,4.373616,6.254051,4.544786,6.349227,6.272312,5.377148,7.107377,5.387658,4.781128,4.943124,4.964918,4.128446,5.255565,5.494085,4.582822,4.868371,5.127005,5.077553,6.793319,4.887696,4.771792,4.786692,5.651875,4.739721,5.95028,4.692495,4.365829,6.127323,4.706854,5.453829,4.645138,5.185886,5.692727,5.377565,NA,4.821273,4.92145,4.730699,5.19593,5.737447,6.522408,4,4.488649,4.370968,4.895108,4.449642,6.204751,4.583094,6.034596,6.283821,NA,4.895276,5.066297,6.491968,4.962399,5.659314,5.224551
764039,"S","1205RS67",6.110708,NA,5.759848,4.401466,6.460352,4.439763,6.284993,6.486768,5.458525,6.808036,6.012428,5.147531,5.232328,4.980105,4.408596,5.301829,5.618857,4.629828,4.969875,NA,5.544469,6.892857,5.315196,4.943084,4.411688,5.867786,4.79537,5.90625,4.540988,4.079209,6.255,4.419722,4.99766,4.661366,4.891683,5.552609,5.234687,NA,4.753488,5.331514,4.705146,5.066578,5.72773,6.613488,4,4.615672,4.574863,5.154665,4.293672,5.944379,4.470293,6.115717,6.617921,6.869641,5.140086,4.634495,6.409735,4.75,5.522677,5.290242
764042,"S","1203NS24",4.441223,4.47401,4,5.635897,4,4.391584,4.338785,4.907066,5.152299,4.41242,5.409624,7.685771,7.413915,6.625573,4.102941,7.459942,6.455091,7.458067,5.27349,6.298548,6.007407,7.387427,4.735406,6.769369,6.736201,4,4.398707,4,7.857574,5.449317,4,4.497837,4.655313,7.080393,7.713865,8,7.370709,NA,7.98602,7.56365,5.863426,7.629964,7.678752,5.193649,4,4,4.73,7.559152,4.003003,4.072727,4.337097,4,4,NA,5.123832,5.230303,5.387903,4.83845,6.893092,4.861961
764042,"S","1205RS67",4,NA,4,6.519155,4,4.201733,4,4.42986,5.566434,4,4.808405,7.566805,7.523023,6.372911,4.37788,7.542079,6.247794,7.236781,5.189891,NA,NA,6.527052,5.389151,6.565321,6.347633,4,4,4,7.576197,4.48388,4,4,4,5.718664,7.550574,8,7.153205,NA,7.907469,7.470311,6.903386,7.609329,7.582672,5.621074,4,4,5.457207,7.75613,4,4,4.245404,4,4,7.503181,4.836694,5.221646,5.3262,4.884937,4.853659,5.398374
764090,"S","1203NS27",4.945576,5.43178,4.961968,5.180882,4.831452,4.907389,6.233647,4.992282,4.536224,5.666353,4.566335,5.490676,4.35255,5.290766,4.846774,5.188588,6.478199,5.288782,5.023238,4.503999,4.720874,5.959395,4.785472,4.967764,4.521057,5.307217,5.05092,5.412396,4.85338,5.368792,5.066356,4.859412,5.039595,5.318959,5.496274,5.020772,5.194275,NA,4.898952,5.055291,4.853006,5.163274,5.543472,4.76752,4.734754,4.587155,4.668639,4.723038,4.721491,4.887564,4.646016,5.091623,4.696566,6.005405,4.924692,5.190739,5.081378,5.443182,4.843034,4.898565
764090,"S","1205RS67",4.774231,NA,5.244028,5.215722,5.026297,5.021675,5.974261,5.253979,4.576239,5.575214,4.603933,5.698794,4.475782,5.252996,5.100945,5.167992,6.308125,5.31192,5.056757,NA,5.037709,6.233146,5.164011,4.997691,4.543002,5.341828,4.766129,5.468221,4.778602,5.339537,5.410187,4.814275,5.380245,5.226869,5.35813,5.204195,5.210918,NA,4.811919,5.29287,5.147684,5.282425,5.551815,4.758409,5.001277,4.64251,4.770145,5.058516,4.917081,4.972851,4.705954,4.997894,4.746562,5.588469,5.145674,5.050656,5.220351,5.15407,4.801127,5.19426
764135,"S","1203NS27",5.177113,5.260438,4.994972,5.582673,5.974739,5.223235,5.295247,4.9368,5.125743,5.405172,5.365341,5.154773,4.885794,5.325183,5.277287,5.370726,4.960867,5.071904,5.169477,6.589532,4.932939,6.287209,4.884169,4.892472,6.418239,5.162257,5.964069,5.01196,4.737613,5.395782,5.100355,5.310905,5.423269,5.13439,5.334914,5.064655,5.015983,NA,4.910465,5.397948,5.090405,5.387109,5.375787,5.933168,4.870799,5.192209,5.308847,5.107239,5.06106,6.201299,5.443653,4.999842,5.286529,5.787249,6.26445,5.986495,5.364767,5.588456,6.445467,5.890106
764135,"S","1205RS67",4.961765,NA,4.840383,5.465368,5.914332,5.064567,5.196989,4.954759,4.961636,4.893586,5.209377,5.434623,4.954378,5.2393,5.146144,5.293413,4.917995,4.883156,4.996574,NA,4.945445,5.72055,5.012534,4.955641,6.368011,5.202754,5.366561,4.904922,4.778474,5.291705,5.12005,5.083982,5.427448,5.402578,5.375524,4.892919,4.987028,NA,4.870515,4.907028,5.418802,5.157207,5.258548,5.396094,4.895307,5.160392,4.880884,5.002095,5.04213,6.094842,5.298259,4.980328,5.142379,6.198529,6.449561,5.745664,5.4,5.369874,6.318056,5.729422
764136,"S","1203NS27",6.229482,6.8005,6.614016,6.447209,6.788616,6.421286,6.656004,6.370577,6.304931,6.801099,6.705159,6.865768,6.585777,7.075404,5.575031,6.703198,6.5061,6.819012,6.557751,6.460887,6.498637,7.23524,6.23285,6.526031,6.487816,6.656091,7.252796,6.939367,6.511655,6.487255,6.763584,6.892347,6.789322,6.506054,6.605909,7.209302,6.804043,NA,6.681386,6.661669,6.768952,7.232143,6.827592,6.403567,6.53776,6.576064,6.711825,6.875769,7.137862,6.602621,6.627778,6.745801,6.317183,6.835289,6.485581,6.574261,6.691433,6.263602,6.716439,6.450367
764136,"S","1205RS67",6.340888,NA,6.551957,6.365878,7.012283,6.244948,6.638683,6.457533,6.383525,6.827821,6.573469,6.887347,6.728777,7.228841,5.866939,6.673089,6.505432,6.741554,6.489759,NA,6.71568,7.204649,6.174,6.619346,6.444909,6.656001,6.920552,6.801373,6.525064,6.537702,7.120847,6.825964,6.594137,6.572739,6.696898,7.149584,6.7132,NA,6.547145,6.484935,6.828085,7.091712,6.816487,6.314035,6.490985,6.55458,6.429412,7.004783,7.048732,6.524272,6.668111,6.593296,6.467719,6.964326,6.670892,6.439324,6.718166,6.413549,6.750907,6.606877
764238,"S","1203NS30",5.85285,6.707803,5.582999,5.716723,5.522817,5.724819,5.702972,5.921751,5.240698,5.836777,5.715607,5.77067,5.790831,5.94407,5.900829,5.698973,6.163856,5.699856,5.844485,NA,5.631383,5.745086,5.723182,5.758233,5.882833,5.82984,5.770603,5.805937,5.680573,6.114411,5.726476,5.659016,5.843815,NA,5.544319,5.319495,5.759132,NA,5.791374,5.579061,5.864982,5.585112,5.834214,5.739956,5.702969,5.966147,5.805349,5.594536,5.739954,6.078592,5.830755,5.865248,5.619807,6.731165,6.136098,6.769108,6.215082,6.018155,5.667748,5.931207
764239,"S","1203NS30",6.424242,5.612845,5.567868,5.186053,4.791018,5.047949,5.205716,5.28134,4.753785,5.345511,5.58119,5.344652,5.152559,5.461464,4.978224,5.494595,7.058961,5.479119,5.409533,NA,4.968596,5.911329,5.401268,5.397737,5.300669,5.394323,5.015491,5.463283,5.41413,5.409782,5.412723,5.486357,5.661487,NA,5.55857,5.367673,5.475661,NA,5.29781,4.922266,5.346479,5.671327,5.192626,5.322098,4.780181,4.774382,5.410211,5.214241,5.053879,5.033252,5.157121,5.075017,5.128773,8,5.322099,5.418676,5.635798,5.422486,5.05741,5.425457
764239,"S","1205RS67",5.509358,NA,5.521744,5.285844,4.841052,5.413237,5.129769,5.497708,4.897123,5.821434,5.246129,5.539633,5.186334,5.452064,5.047018,5.459563,6.880266,5.433472,5.408674,NA,5.316881,5.505112,NA,5.402891,5.276091,5.367892,4.98899,5.402549,5.349081,5.347156,5.453064,5.179081,5.599888,5.575389,5.555977,5.19226,5.439963,NA,5.3125,5.300329,5.488169,5.691337,5.139183,5.354086,4.752841,4.836414,5.445882,5.38652,5.036535,5.271649,5.273902,5.244182,5.292041,7.937578,5.388158,5.06051,5.763718,5.536678,4.907343,5.712232
764334,"S","1203NS37",8,7.937876,8,7.722128,8,7.88719,8,8,NA,7.969227,7.514037,8,7.897315,8,7.64295,8,7.85314,8,7.604764,NA,8,7.633437,7.805373,8,6.636139,7.487989,NA,8,7.993161,7.625474,8,8,8,8,8,NA,8,NA,NA,8,8,8,8,7.469361,6.675295,8,7.556213,8,7.531752,7.45,8,7.545086,7.875794,8,8,7.589713,8,7.574727,NA,7.766448
764334,"S","1204NS54",8,8,8,8,8,8,8,8,7.619713,8,8,8,8,8,8,8,8,8,8,NA,8,8,8,8,5.86625,8,8,8,8,8,8,8,8,8,8,8,8,NA,8,8,8,8,8,8,6.645594,8,7.969618,8,7.901775,7.777473,8,8,8,8,8,8,8,8,8,8
764334,"S","1205RS67",8,NA,8,7.435741,8,7.871618,8,8,6.328431,7.963022,7.748304,7.69943,7.912265,8,7.47837,8,7.831912,8,7.571089,NA,7.950026,7.403477,8,8,7.020325,7.387714,8,8,8,7.540543,8,8,8,8,8,8,8,NA,8,8,8,8,7.869605,7.453597,6.489226,8,7.673387,7.849961,7.437309,7.238532,8,7.337349,7.626638,8,8,7.52142,8,7.566404,8,7.442825
764334,"S","1207RS01",8.327856,8.393912,8.37173,8.313922,8.295896,8.021546,7.989594,8.578096,6.210129,7.842912,7.60024,8.089929,8.286385,8.463369,7.754283,8.40201,7.879929,8.386074,7.761372,NA,7.976596,NA,8.660392,8.198794,6.823913,7.544396,8.520299,NA,8.421344,8.187736,8.539286,NA,8.521686,8.325297,8.362035,8.527638,8.690193,NA,8.411953,8.324773,8.375548,8.299277,8.25335,7.591953,6.462671,8.414544,7.907864,8.074095,7.583672,7.324361,8.113462,NA,7.92238,8.607951,8.389475,7.835746,8.382545,7.820919,8.453175,7.66722
764481,"S","1204NS39",4.944573,4.810674,5.056464,4.836865,4.880126,4.910625,5.154762,5.158145,4.911656,4.938434,5.371094,4.947087,4.878003,5.452016,6.019618,5.189567,5.019292,5.057001,4.986137,NA,4.865859,4.795235,NA,4.902844,4.821421,5.599507,4.968424,5.109404,4.867005,5.285052,4.974497,5.225487,5.345588,5.334315,4.924578,4.890464,4.943565,NA,4.633526,4.858511,5.301656,4.805065,4.968728,4.90423,4.922775,4.87597,4.94371,4.839372,5.001281,4.819895,4.894777,5.258709,4.93728,5.83863,4.998481,5.036149,4.877093,4.885025,4.835712,5.132942
764487,"S","1204NS39",6.210648,5.794543,5.608285,5.684243,5.635066,5.626587,4.999382,5.79041,5.337291,4.975805,5.799714,5.712264,5.469249,5.81261,5.753322,5.850067,5.438102,5.615471,5.51637,NA,5.423177,5.474916,NA,5.413462,5.771738,5.757487,5.695681,5.703329,5.697577,5.64479,5.752525,5.726676,5.693812,5.852154,5.856271,5.723193,5.731514,NA,5.213061,5.734347,5.771542,5.762373,5.733968,5.62754,5.395022,5.72584,5.936432,5.482016,5.528594,5.158639,5.574396,5.45345,5.822578,8,5.779832,5.408882,5.970939,5.538319,5.601741,5.863533
764487,"S","1206RS81",5.758842,5.949074,5.626524,5.716119,5.564996,5.608469,4.888509,5.22391,5.445271,5.587678,5.867713,5.715152,4.720279,5.710854,5.702077,5.768608,5.261519,5.616712,5.492432,NA,5.365866,5.807823,NA,5.310561,5.367874,5.697059,4.870178,5.738002,5.669307,5.715547,5.705227,5.783734,NA,5.830084,5.823125,5.755095,5.757861,NA,5.08195,5.723848,4.967729,5.740436,5.823569,5.141575,5.468109,4.766284,6.203757,5.381648,5.49796,5.033278,5.689185,5.452824,5.627693,7.894716,5.542326,5.346269,5.919988,5.62668,NA,5.877255
764515,"S","1204NS39",6.874209,6.802403,6.835562,6.46539,7.309314,6.612932,6.911655,6.470659,5.684916,7.175573,6.20355,6.372497,6.348382,6.206109,6.417477,6.293981,6.533633,5.902887,6.537062,NA,6.372279,7.350877,NA,6.498119,6.914216,6.976032,7.047136,6.34409,5.997266,6.301682,6.559234,7.14353,6.717897,6.498708,6.865754,7.608898,6.70036,NA,6.804799,7.059023,6.703125,6.888889,6.731593,7.063155,6.418839,6.58368,6.907946,6.506911,6.514214,6.923619,6.252315,6.959459,6.486764,7.934064,6.57308,6.675521,6.922582,6.708868,6.748373,7.236726
764515,"S","1206RS81",6.788321,7.124697,6.947895,6.591518,7.414107,6.686286,6.91678,6.54922,5.95184,7.670616,6.292333,6.506535,6.136577,6.189762,6.51505,6.371506,6.491881,5.860169,6.471368,NA,6.438628,7.576415,6.932002,6.49972,6.670782,6.815012,6.97594,6.579256,5.802314,6.172269,6.444022,7.160727,NA,6.520874,6.779119,7.530071,6.617792,NA,6.477459,6.785342,6.83046,6.695903,6.852654,6.985964,6.498569,6.730752,7.257261,6.718202,6.493108,6.783473,6.353646,7.171151,6.575567,7.488711,6.725109,6.48691,6.909456,6.807486,NA,7.430995
764580,"S","1204NS46",5.745146,5.829579,5.118249,5.104626,5.297962,5.294178,6.069577,5.741677,5.060423,5.660109,5.670147,4.667174,4.262245,5.440008,5.368912,4.652747,6.457041,5.313328,5.189931,NA,4.742847,5.703986,5.666866,5.678627,5.433231,5.368488,5.564096,5.280538,4.92505,5.226051,5.419388,5.419179,5.560746,5.48204,5.462015,5.128655,5.091401,NA,5.5974,4.350775,5.079782,4,5.345842,5.549655,5.088082,4.780393,5.361296,4.180796,5.402341,5.429348,5.156368,5.18067,5.136479,6.773945,5.56266,5.494113,5.818768,5.460512,5.675039,5.667832
764581,"S","1204NS46",4.842456,4.871397,4.861076,4.767988,5.556905,4.614317,4.767374,4.763367,4.545877,4.704283,4.869485,4.708701,4.754237,4.737753,4.990477,4.819933,4.769895,4.684928,4.835352,NA,4.657126,5.535398,4.705769,4.760114,4.906548,4.750431,5.242915,4.821253,4.654806,4.771257,4.806851,4.998497,4.84592,4.865634,4.846585,4.799766,4.753788,NA,4.667203,4.863094,4.949706,4.79364,4.816351,4.888805,4.755374,4.754208,4.775665,4.743778,5.091684,7.261658,4.718543,4.789075,4.704247,5.479712,5.200422,4.901685,4.851163,4.72084,5.415576,5.116945
764581,"S","1206RS87",4.858755,4.762634,4.864504,4.934575,6.195489,4.830748,4.88605,4.850443,4.773498,4.909536,4.873609,4.980485,4.811883,4.611989,5.109189,4.864033,4.844849,4.690116,4.81804,NA,4.850252,5.331336,4.853901,4.778164,5.046603,4.741564,5.98125,4.790064,4.700865,4.761029,4.861727,5.012559,4.821452,4.880944,4.823401,4.863241,4.815139,NA,4.725155,4.8955,5.087139,4.751851,4.988479,4.920008,4.780221,4.930459,4.868491,4.790642,5.024291,7.296085,4.87627,4.821745,4.688185,5.295747,5.496812,5.499551,4.938972,5.200101,NA,5.286095
764582,"S","1204NS46",4.699093,4.743303,4.659017,4.796999,4.615828,4.617381,4.698937,4.651959,4.704969,4.6794,4.826389,4.732168,4.625022,4.739408,4.782957,4.607174,4.666021,4.602537,4.767813,NA,4.521338,5.938931,4.714704,4.712221,4.602322,4.746978,4.924903,4.712606,4.65202,4.521059,4.626164,4.825639,4.84001,4.599762,4.661022,4.706431,4.539578,NA,4.789498,4.630434,4.821986,4.752951,4.94995,4.493769,4.560047,4.797284,4.768725,4.618497,4.626206,4.615784,4.428188,4.716678,4.701915,5.565549,4.549204,4.52621,4.701039,4.733264,4.721928,4.93572
764608,"S","1204NS48",7.71362,6.042017,7.580144,7.398616,4.264028,7.227379,7.964082,7.700773,4,NA,7.367716,7.645779,7.536685,7.540831,7.494783,7.50974,7.645816,7.354289,7.385781,NA,7.285638,6.3125,6.44843,7.596327,6.63522,7.462923,7.440571,7.543542,7.543944,7.573352,7.392713,7.361327,7.616066,7.499688,7.700685,4,8,NA,NA,NA,7.575768,NA,7.884069,6.894366,7.950377,7.681316,7.360809,7.299512,7.311787,7.587941,7.490427,7.275876,7.311461,7.937112,7.302151,7.168536,8,7.37213,4.923234,6.547249
764608,"S","1206RS87",7.299879,NA,7.461163,7.222691,4,7.069741,7.62969,7.603699,4,7.974886,7.335778,7.482303,7.486408,7.398152,7.402015,7.463125,7.462368,7.353793,7.283108,NA,7.215139,8,4,7.035741,NA,7.453772,7.730347,7.434399,7.452577,7.411322,7.29992,7.363512,7.5874,7.0794,7.592878,NA,7.796945,NA,NA,NA,7.470074,4,7.459127,7.025203,7.574141,7.576533,NA,7.08314,7.201709,7.421065,7.384615,7.398667,7.196301,7.688782,7.1671,7.2611,7.451696,7.232775,NA,6.55303
764658,"S","1206RS87",7.917149,8,8,7.570872,8,7.743437,8,7.637514,7.508816,8,7.548724,7.779286,7.431161,7.369966,7.755271,7.570312,7.674029,7.364518,7.664724,NA,7.73934,8,7.89,7.651008,7.781613,7.889255,8,7.448805,6.401678,7.321336,7.171687,8,7.904032,7.671642,7.805043,8,7.837098,NA,7.820737,7.930258,8,7.73619,8,8,7.553244,7.922843,8,7.740046,7.61362,8,7.61733,8,7.521913,8,7.889669,7.908738,7.78408,7.974846,NA,8
764659,"S","1204NS48",6.019472,5.060345,4.864676,5.090437,4.624709,4.709091,6.089115,6.442583,4.526639,NA,4.822824,5.265451,5.738764,5.31075,4.80044,5.274302,5.412726,4.669265,4.785545,NA,5.157391,4.953323,4.86821,6.231516,4.743413,5.126618,4.476082,6.306239,5.47037,5.497601,6.078211,5.097343,6.504179,5.607471,6.63683,5.010471,6.186949,NA,4.807524,4.499776,5.235731,4.81249,4.990452,4.583575,5.200416,4.66135,4.787194,4.807995,4.850335,5.203947,5.524911,5.259017,5.710309,6.688971,6.426894,4.782863,6.530525,5.333624,5.342105,4.987626
764757,"S","1204NS54",6.303392,4.175182,4,6.418741,4,4,4,4.865968,4,4.718028,4,4.196154,4,4,4,4.293206,4,4,4,NA,4.083084,5.454455,4,4.502185,4,4,4.804022,4,4.611828,4.018293,4.124023,4.251383,4.216105,4,4,5.310761,4,NA,4.316381,4,4.028913,4.258046,4,4,4,4.094728,5.901484,4,4.059652,6.18531,4,4,4,4.740052,4,4,4.656323,4,4,4
764764,"S","1204NS54",4.094318,4,6.064239,4,4,5.264714,5.46236,5.247718,4,4,4.211017,4.577982,5.634154,5.065588,4,4,4,4.702465,5.294137,NA,4,4.544643,4,4.224731,4,5.370596,4,4,4,4,4.396338,4.055703,5.151718,5.228388,5.130736,4,4.255656,NA,4,4,4.799721,4,4.923544,4,4.861404,4,4,4,5.276498,4,4.958411,4,5.318084,5.44337,5.221711,5.365838,4.005482,5.271953,4,5.400656
764765,"S","1204NS54",4.87471,5.177528,4.853112,5.393038,4.674232,4.695424,4.76917,4.809283,4.306587,6.082849,4.669035,7.014156,4.830131,5.419072,4.685455,6.125252,4.796243,4.910126,4.910544,NA,4.36066,5.117089,4.693548,4.886879,4.881273,4.903007,4.813418,5.34927,5.023997,4.776743,4.725682,4.827306,4.953865,5.330334,6.946255,7.475799,6.510331,NA,6.393681,6.886473,5.123435,6.844478,7.251235,5.072308,4,4.932518,4.745871,4.703189,4.746468,5.112738,4.815514,4.712108,4.669643,5.255463,5.13252,4.636404,5.142413,5.094351,4.87854,4.988294
764765,"S","1207RS01",4.915169,5.063944,4.932214,5.017354,4.793785,4.642669,4.535576,4.729427,4.359872,5.361722,4.633103,7.065071,4.82001,5.392734,4.617133,6.146199,4.676569,4.688049,4.846173,NA,4.657999,NA,5.181732,4.95549,4.807537,4.716941,4.960686,NA,4.908175,4.938847,4.792225,NA,5.219416,5.754388,6.955,7.504958,6.456395,NA,6.311078,7.169075,5.78594,6.649554,7.132793,4.854141,4.208308,4.803624,4.928631,4.503601,4.698772,5.374424,4.745163,NA,4.722647,5.080153,5.154309,4.855182,5.55725,5.09793,4.808425,4.792191
764820,"S","1204NS58",5.860434,6.174214,6.180476,5.85216,5.867011,6.107143,5.802257,5.948167,5.305705,6.384483,5.877817,6.252789,5.881492,6.181086,5.512625,5.843851,7.331076,6.078897,6.096939,NA,5.728125,5.729682,6.316092,5.832138,5.45795,6.372565,5.938755,6.367059,6.407628,6.331066,5.870247,5.909132,6.541397,6.008282,5.800973,5.532338,6.13842,NA,5.629336,5.537967,5.682934,5.469237,5.623761,5.6849,5.418507,5.570524,5.650357,5.931306,5.604798,5.621871,6.098179,5.781463,5.810878,6.372532,5.769849,5.770024,6.277879,6.025618,5.682749,5.85429
764820,"S","1207RS01",5.662376,5.902794,6.201518,5.754302,5.952692,5.86495,5.690416,5.787931,5.094249,6.343505,5.760538,6.076515,5.771808,6.141903,5.651169,5.837433,7.304217,5.859262,5.976421,NA,5.74454,5.836709,6.186674,5.697628,5.381559,6.345675,6.55503,6.090697,5.821357,6.31929,5.72873,5.540642,6.55804,5.901165,5.671927,5.190903,6.179319,NA,5.622713,5.373964,5.604936,5.481061,5.630298,5.649309,5.317618,5.40784,5.438986,5.558777,5.5034,5.768614,5.715347,5.588614,5.742562,6.70862,5.803263,5.748272,6.249733,5.862403,5.655985,5.846772
764823,"S","1204NS58",5.506575,5.246875,5.178298,4.974697,5.800749,5.24782,5.314729,4.93741,4.815923,5.170436,4.964177,5.230384,4.904247,5.309586,5.224782,5.396664,5.39332,4.806297,5.257613,NA,4.939858,6.04085,5.317963,4.984903,6.535488,4.949822,5.936574,5.423376,5.376267,5.339365,5.561902,5.615836,5.535342,5.32279,5.418325,5.40766,5.100874,NA,5.468467,5.191676,5.560016,5.259749,5.468829,6.160163,5.589318,5.499062,5.322312,4.964021,5.576753,6.437692,5.4929,5.523539,5.167946,6.595395,6.230233,6.23391,4.982362,5.152426,6.590972,5.953125
764823,"S","1207RS01",5.461944,5.314181,5.30582,5.195187,6.172468,5.257835,5.37185,4.909749,4.997915,5.160305,5.171941,5.396045,4.94261,5.337201,5.323792,5.33048,5.371781,4.867023,5.294409,NA,5.347483,6.173007,5.468236,5.161498,6.487701,5.164723,6.682306,5.498453,5.376776,5.439726,5.523168,5.5661,5.266212,5.407584,5.352161,5.288784,5.308983,NA,5.451495,5.335787,5.491978,5.245538,5.47123,6.368599,5.56642,5.646748,5.519648,4.886211,5.577788,7.061918,5.481305,5.527812,5.123445,6.336207,6.499163,6.095118,5.351718,5.474188,6.581224,5.828748
765395,"S","1205NS77",5.394518,4,6.341801,5.511166,5.298128,4.928218,6.031624,5.407947,5.24118,4.667849,5.325767,6.278783,5.931525,6.325227,5.551887,6.307271,6.282591,6.32959,5.946092,NA,5.237234,NA,5.04461,6.074627,4,6.319645,5.993649,6.268622,6.347875,6.220332,6.120677,5.377279,NA,6.175941,5.867537,5.854,6.172282,NA,4.687732,5.639434,5.81721,5.647091,5.783713,5.584402,4.656812,5.48754,4,5.297986,6.09498,6.152538,6.192174,6.058066,5.310453,5.475217,5.963102,5.494954,4.9725,6.005341,6.003143,5.459213
